4 , 22/10/2012 07:03:57:484 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:46:18:914 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:46:18:915 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:46:18:916 , ClaimsProcessor , getClaimProcessingDetails() , Entered
4 , 22/10/2012 07:46:18:932 , CPDAO , getClaimProcessingDetails() , Entered!
4 , 22/10/2012 07:46:19:063 , CPDAO , getClaimProcessingDetails() , Exited!
4 , 22/10/2012 07:46:19:066 , AdminDAO , getParameter , Entered
5 , 22/10/2012 07:46:19:081 , AdminDAO , getParameter , Error Code and Error are 0 null
4 , 22/10/2012 07:46:19:123 , AdminDAO , getParameter , Exited
4 , 22/10/2012 07:46:19:127 , ClaimsProcessor , getClaimProcessingDetails() , Exited
4 , 22/10/2012 07:46:19:131 , ClaimAction , displayClaimApproval() , Exited
4 , 22/10/2012 07:46:21:216 , ReportsAction , displayClmApplicationDtlNewRev , Entered
4 , 22/10/2012 07:46:21:217 , ReportsAction , displayClmApplicationDtlNewRev , Claim Application Status being queried :NE
4 , 22/10/2012 07:46:21:218 , BaseAction , getUserInformation , Entered
5 , 22/10/2012 07:46:21:220 , BaseAction , getUserInformation , User id obtained from session is AVSYAM0001
5 , 22/10/2012 07:46:21:221 , BaseAction , getUserInformation , User info is com.cgtsi.admin.User@140f8c3
4 , 22/10/2012 07:46:21:222 , BaseAction , getUserInformation , Exited
4 , 22/10/2012 07:46:21:291 , CPDAO , getMemberInfoDetails() , Entered!
4 , 22/10/2012 07:46:21:331 , CPDAO , getMemberInfoDetails() , Exited!
4 , 22/10/2012 07:46:21:332 , CPDAO , getBorrowerDetails() , Entered!
4 , 22/10/2012 07:46:21:361 , CPDAO , getBorrowerDetails() , Exited!
4 , 22/10/2012 07:46:21:391 , CPDAO , isNPADetailsAvailable() , Entered!
4 , 22/10/2012 07:46:21:395 , CPDAO , isNPADetailsAvailable() , Borrower Id :MP0902939
4 , 22/10/2012 07:46:21:486 , CPDAO , isNPADetailsAvailable() , Exited!
4 , 22/10/2012 07:46:21:489 , CPDAO , isLegalProceedingsDetailAvl() , Entered!
4 , 22/10/2012 07:46:21:549 , CPDAO , isLegalProceedingsDetailAvl() , Exited!
4 , 22/10/2012 07:46:22:054 , BaseAction , getUserInformation , Entered
5 , 22/10/2012 07:46:22:057 , BaseAction , getUserInformation , User id obtained from session is AVSYAM0001
5 , 22/10/2012 07:46:22:061 , BaseAction , getUserInformation , User info is com.cgtsi.admin.User@140f8c3
4 , 22/10/2012 07:46:22:064 , BaseAction , getUserInformation , Exited
4 , 22/10/2012 07:46:22:067 , CPDAO , getCGPANDetailsForBorrowerId() , Entered!
2 , 22/10/2012 07:46:22:167 , CPDAO , getAppRefNumber() , Entered
2 , 22/10/2012 07:46:22:185 , CPDAO , getAppRefNumber() , Exited
4 , 22/10/2012 07:46:22:266 , CPDAO , getAllClaimsFiled() , Entered!
4 , 22/10/2012 07:46:33:546 , CPDAO , getAllClaimsFiled() , Exited!
4 , 22/10/2012 07:46:33:551 , CPDAO , getDisbursementDetails , Entered
4 , 22/10/2012 07:46:33:619 , CPDAO , get disbursementDetails , Exited
4 , 22/10/2012 07:46:33:620 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbursementDetails Dtls :1
4 , 22/10/2012 07:46:33:622 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbDtls Dtls :0
4 , 22/10/2012 07:46:33:623 , CPDAO , get Repayment Details , Entered
5 , 22/10/2012 07:46:33:640 , CPDAO , repayment detail , exception null
5 , 22/10/2012 07:46:33:643 , CPDAO , repayment detail , errorCode 0
5 , 22/10/2012 07:46:33:650 , CPDAO , getRepaymentdetail , Before ResultSet assign
5 , 22/10/2012 07:46:33:661 , CPDAO , getRepaymentdetail , resultSet assigned
5 , 22/10/2012 07:46:33:664 , CPDAO , getRepaymentdetail , Inside ResultSet
5 , 22/10/2012 07:46:33:680 , getRepaymentDetails for Borrower: , size of RepaymentObj ,  : 0
4 , 22/10/2012 07:46:33:699 , CPDAO , get Repayment Details , Exited
4 , 22/10/2012 07:46:33:702 , CPDAO , getCGPANDetailsForBorrowerId() , Exited!
4 , 22/10/2012 07:46:33:705 , CPDAO , getCGPANDetailsForBorrowerId() , ------> Printing the hashmap from CPDAO:{ApprovedAmount=1.0E7, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2009-12-24, LoanType=WC, CGPAN=CG20090120076WC}
4 , 22/10/2012 07:46:33:707 , ReportsDAO , getClaimAttachments , Entered
5 , 22/10/2012 07:46:33:714 , ReportsDAO , getClaimAttachments , claimRefNumber,status,internetUser CL12MP090293901,NE, false
5 , 22/10/2012 07:46:33:798 , ReportsDAO , getClaimAttachments , Intranet user..New/Hold/Forward statuses: error,errorCode null,0
5 , 22/10/2012 07:46:33:878 , ReportsDAO , readBytes , Entered
5 , 22/10/2012 07:46:33:901 , ReportsDAO , readBytes , Exited
5 , 22/10/2012 07:46:33:902 , ReportsDAO , getClaimAttachments , Recall Notice: bytesArray [B@1601e00
5 , 22/10/2012 07:46:33:916 , ReportsDAO , readBytes , Entered
5 , 22/10/2012 07:46:33:934 , ReportsDAO , readBytes , Exited
5 , 22/10/2012 07:46:33:935 , ReportsDAO , getClaimAttachments , Legal Details: bytesArray [B@13afcd0
4 , 22/10/2012 07:46:33:970 , ReportsDAO , getClaimAttachments , Exited
4 , 22/10/2012 07:48:27:742 , ReportsAction , displayClmApplicationDtlNewRev , Entered
4 , 22/10/2012 07:48:27:745 , ReportsAction , displayClmApplicationDtlNewRev , Claim Application Status being queried :NE
4 , 22/10/2012 07:48:27:748 , BaseAction , getUserInformation , Entered
5 , 22/10/2012 07:48:27:750 , BaseAction , getUserInformation , User id obtained from session is AVSYAM0001
5 , 22/10/2012 07:48:27:751 , BaseAction , getUserInformation , User info is com.cgtsi.admin.User@140f8c3
4 , 22/10/2012 07:48:27:752 , BaseAction , getUserInformation , Exited
4 , 22/10/2012 07:48:27:829 , CPDAO , getMemberInfoDetails() , Entered!
4 , 22/10/2012 07:48:27:863 , CPDAO , getMemberInfoDetails() , Exited!
4 , 22/10/2012 07:48:27:866 , CPDAO , getBorrowerDetails() , Entered!
4 , 22/10/2012 07:48:27:890 , CPDAO , getBorrowerDetails() , Exited!
4 , 22/10/2012 07:48:27:892 , CPDAO , isNPADetailsAvailable() , Entered!
4 , 22/10/2012 07:48:27:895 , CPDAO , isNPADetailsAvailable() , Borrower Id :MP0902939
4 , 22/10/2012 07:48:27:979 , CPDAO , isNPADetailsAvailable() , Exited!
4 , 22/10/2012 07:48:28:005 , CPDAO , isLegalProceedingsDetailAvl() , Entered!
4 , 22/10/2012 07:48:28:047 , CPDAO , isLegalProceedingsDetailAvl() , Exited!
4 , 22/10/2012 07:48:28:464 , BaseAction , getUserInformation , Entered
5 , 22/10/2012 07:48:28:466 , BaseAction , getUserInformation , User id obtained from session is AVSYAM0001
5 , 22/10/2012 07:48:28:477 , BaseAction , getUserInformation , User info is com.cgtsi.admin.User@140f8c3
4 , 22/10/2012 07:48:28:479 , BaseAction , getUserInformation , Exited
4 , 22/10/2012 07:48:28:503 , CPDAO , getCGPANDetailsForBorrowerId() , Entered!
2 , 22/10/2012 07:48:28:526 , CPDAO , getAppRefNumber() , Entered
2 , 22/10/2012 07:48:28:546 , CPDAO , getAppRefNumber() , Exited
4 , 22/10/2012 07:48:28:664 , CPDAO , getAllClaimsFiled() , Entered!
4 , 22/10/2012 07:48:39:662 , CPDAO , getAllClaimsFiled() , Exited!
4 , 22/10/2012 07:48:39:665 , CPDAO , getDisbursementDetails , Entered
4 , 22/10/2012 07:48:39:713 , CPDAO , get disbursementDetails , Exited
4 , 22/10/2012 07:48:39:718 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbursementDetails Dtls :1
4 , 22/10/2012 07:48:39:721 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbDtls Dtls :0
4 , 22/10/2012 07:48:39:723 , CPDAO , get Repayment Details , Entered
5 , 22/10/2012 07:48:39:739 , CPDAO , repayment detail , exception null
5 , 22/10/2012 07:48:39:766 , CPDAO , repayment detail , errorCode 0
5 , 22/10/2012 07:48:39:768 , CPDAO , getRepaymentdetail , Before ResultSet assign
5 , 22/10/2012 07:48:39:778 , CPDAO , getRepaymentdetail , resultSet assigned
5 , 22/10/2012 07:48:39:780 , CPDAO , getRepaymentdetail , Inside ResultSet
5 , 22/10/2012 07:48:39:787 , getRepaymentDetails for Borrower: , size of RepaymentObj ,  : 0
4 , 22/10/2012 07:48:39:805 , CPDAO , get Repayment Details , Exited
4 , 22/10/2012 07:48:39:808 , CPDAO , getCGPANDetailsForBorrowerId() , Exited!
4 , 22/10/2012 07:48:39:811 , CPDAO , getCGPANDetailsForBorrowerId() , ------> Printing the hashmap from CPDAO:{ApprovedAmount=1.0E7, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2009-12-24, LoanType=WC, CGPAN=CG20090120076WC}
4 , 22/10/2012 07:48:39:814 , ReportsDAO , getClaimAttachments , Entered
5 , 22/10/2012 07:48:39:820 , ReportsDAO , getClaimAttachments , claimRefNumber,status,internetUser CL12MP090293901,NE, false
5 , 22/10/2012 07:48:39:842 , ReportsDAO , getClaimAttachments , Intranet user..New/Hold/Forward statuses: error,errorCode null,0
5 , 22/10/2012 07:48:39:867 , ReportsDAO , readBytes , Entered
5 , 22/10/2012 07:48:39:903 , ReportsDAO , readBytes , Exited
5 , 22/10/2012 07:48:39:904 , ReportsDAO , getClaimAttachments , Recall Notice: bytesArray [B@818616
5 , 22/10/2012 07:48:39:919 , ReportsDAO , readBytes , Entered
5 , 22/10/2012 07:48:39:940 , ReportsDAO , readBytes , Exited
5 , 22/10/2012 07:48:39:942 , ReportsDAO , getClaimAttachments , Legal Details: bytesArray [B@9165fa
4 , 22/10/2012 07:48:39:990 , ReportsDAO , getClaimAttachments , Exited
4 , 22/10/2012 07:49:13:027 , ReportsAction , displayClmApplicationDtlNewRev , Entered
4 , 22/10/2012 07:49:13:028 , ReportsAction , displayClmApplicationDtlNewRev , Claim Application Status being queried :NE
4 , 22/10/2012 07:49:13:029 , BaseAction , getUserInformation , Entered
5 , 22/10/2012 07:49:13:031 , BaseAction , getUserInformation , User id obtained from session is AVSYAM0001
5 , 22/10/2012 07:49:13:032 , BaseAction , getUserInformation , User info is com.cgtsi.admin.User@140f8c3
4 , 22/10/2012 07:49:13:033 , BaseAction , getUserInformation , Exited
4 , 22/10/2012 07:49:13:063 , CPDAO , getMemberInfoDetails() , Entered!
4 , 22/10/2012 07:49:13:086 , CPDAO , getMemberInfoDetails() , Exited!
4 , 22/10/2012 07:49:13:090 , CPDAO , getBorrowerDetails() , Entered!
4 , 22/10/2012 07:49:13:114 , CPDAO , getBorrowerDetails() , Exited!
4 , 22/10/2012 07:49:13:117 , CPDAO , isNPADetailsAvailable() , Entered!
4 , 22/10/2012 07:49:13:120 , CPDAO , isNPADetailsAvailable() , Borrower Id :MP0902939
4 , 22/10/2012 07:49:13:175 , CPDAO , isNPADetailsAvailable() , Exited!
4 , 22/10/2012 07:49:13:177 , CPDAO , isLegalProceedingsDetailAvl() , Entered!
4 , 22/10/2012 07:49:13:226 , CPDAO , isLegalProceedingsDetailAvl() , Exited!
4 , 22/10/2012 07:49:13:672 , BaseAction , getUserInformation , Entered
5 , 22/10/2012 07:49:13:675 , BaseAction , getUserInformation , User id obtained from session is AVSYAM0001
5 , 22/10/2012 07:49:13:678 , BaseAction , getUserInformation , User info is com.cgtsi.admin.User@140f8c3
4 , 22/10/2012 07:49:13:681 , BaseAction , getUserInformation , Exited
4 , 22/10/2012 07:49:13:683 , CPDAO , getCGPANDetailsForBorrowerId() , Entered!
2 , 22/10/2012 07:49:13:708 , CPDAO , getAppRefNumber() , Entered
2 , 22/10/2012 07:49:13:727 , CPDAO , getAppRefNumber() , Exited
4 , 22/10/2012 07:49:13:774 , CPDAO , getAllClaimsFiled() , Entered!
4 , 22/10/2012 07:49:24:931 , CPDAO , getAllClaimsFiled() , Exited!
4 , 22/10/2012 07:49:24:937 , CPDAO , getDisbursementDetails , Entered
4 , 22/10/2012 07:49:24:986 , CPDAO , get disbursementDetails , Exited
4 , 22/10/2012 07:49:24:989 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbursementDetails Dtls :1
4 , 22/10/2012 07:49:24:992 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbDtls Dtls :0
4 , 22/10/2012 07:49:24:994 , CPDAO , get Repayment Details , Entered
5 , 22/10/2012 07:49:25:008 , CPDAO , repayment detail , exception null
5 , 22/10/2012 07:49:25:010 , CPDAO , repayment detail , errorCode 0
5 , 22/10/2012 07:49:25:013 , CPDAO , getRepaymentdetail , Before ResultSet assign
5 , 22/10/2012 07:49:25:029 , CPDAO , getRepaymentdetail , resultSet assigned
5 , 22/10/2012 07:49:25:033 , CPDAO , getRepaymentdetail , Inside ResultSet
5 , 22/10/2012 07:49:25:044 , getRepaymentDetails for Borrower: , size of RepaymentObj ,  : 0
4 , 22/10/2012 07:49:25:120 , CPDAO , get Repayment Details , Exited
4 , 22/10/2012 07:49:25:123 , CPDAO , getCGPANDetailsForBorrowerId() , Exited!
4 , 22/10/2012 07:49:25:126 , CPDAO , getCGPANDetailsForBorrowerId() , ------> Printing the hashmap from CPDAO:{ApprovedAmount=1.0E7, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2009-12-24, LoanType=WC, CGPAN=CG20090120076WC}
4 , 22/10/2012 07:49:25:130 , ReportsDAO , getClaimAttachments , Entered
5 , 22/10/2012 07:49:25:136 , ReportsDAO , getClaimAttachments , claimRefNumber,status,internetUser CL12MP090293901,NE, false
5 , 22/10/2012 07:49:25:156 , ReportsDAO , getClaimAttachments , Intranet user..New/Hold/Forward statuses: error,errorCode null,0
5 , 22/10/2012 07:49:25:179 , ReportsDAO , readBytes , Entered
5 , 22/10/2012 07:49:25:216 , ReportsDAO , readBytes , Exited
5 , 22/10/2012 07:49:25:219 , ReportsDAO , getClaimAttachments , Recall Notice: bytesArray [B@1ada27
5 , 22/10/2012 07:49:25:235 , ReportsDAO , readBytes , Entered
5 , 22/10/2012 07:49:25:257 , ReportsDAO , readBytes , Exited
5 , 22/10/2012 07:49:25:260 , ReportsDAO , getClaimAttachments , Legal Details: bytesArray [B@155e402
4 , 22/10/2012 07:49:25:299 , ReportsDAO , getClaimAttachments , Exited
4 , 22/10/2012 07:49:46:555 , ReportsAction , displayClmApplicationDtlNewRev , Entered
4 , 22/10/2012 07:49:46:558 , ReportsAction , displayClmApplicationDtlNewRev , Claim Application Status being queried :NE
4 , 22/10/2012 07:49:46:560 , BaseAction , getUserInformation , Entered
5 , 22/10/2012 07:49:46:601 , BaseAction , getUserInformation , User id obtained from session is AVSYAM0001
5 , 22/10/2012 07:49:46:605 , BaseAction , getUserInformation , User info is com.cgtsi.admin.User@140f8c3
4 , 22/10/2012 07:49:46:608 , BaseAction , getUserInformation , Exited
4 , 22/10/2012 07:49:46:661 , CPDAO , getMemberInfoDetails() , Entered!
4 , 22/10/2012 07:49:46:686 , CPDAO , getMemberInfoDetails() , Exited!
4 , 22/10/2012 07:49:46:688 , CPDAO , getBorrowerDetails() , Entered!
4 , 22/10/2012 07:49:46:711 , CPDAO , getBorrowerDetails() , Exited!
4 , 22/10/2012 07:49:46:719 , CPDAO , isNPADetailsAvailable() , Entered!
4 , 22/10/2012 07:49:46:721 , CPDAO , isNPADetailsAvailable() , Borrower Id :MP0902939
4 , 22/10/2012 07:49:46:776 , CPDAO , isNPADetailsAvailable() , Exited!
4 , 22/10/2012 07:49:46:779 , CPDAO , isLegalProceedingsDetailAvl() , Entered!
4 , 22/10/2012 07:49:46:824 , CPDAO , isLegalProceedingsDetailAvl() , Exited!
4 , 22/10/2012 07:49:47:227 , BaseAction , getUserInformation , Entered
5 , 22/10/2012 07:49:47:241 , BaseAction , getUserInformation , User id obtained from session is AVSYAM0001
5 , 22/10/2012 07:49:47:249 , BaseAction , getUserInformation , User info is com.cgtsi.admin.User@140f8c3
4 , 22/10/2012 07:49:47:252 , BaseAction , getUserInformation , Exited
4 , 22/10/2012 07:49:47:266 , CPDAO , getCGPANDetailsForBorrowerId() , Entered!
2 , 22/10/2012 07:49:47:290 , CPDAO , getAppRefNumber() , Entered
2 , 22/10/2012 07:49:47:308 , CPDAO , getAppRefNumber() , Exited
4 , 22/10/2012 07:49:47:357 , CPDAO , getAllClaimsFiled() , Entered!
4 , 22/10/2012 07:49:58:035 , CPDAO , getAllClaimsFiled() , Exited!
4 , 22/10/2012 07:49:58:038 , CPDAO , getDisbursementDetails , Entered
4 , 22/10/2012 07:49:58:085 , CPDAO , get disbursementDetails , Exited
4 , 22/10/2012 07:49:58:088 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbursementDetails Dtls :1
4 , 22/10/2012 07:49:58:091 , CPDAO , getCGPANDetailsForBorrowerId() , Size of disbDtls Dtls :0
4 , 22/10/2012 07:49:58:095 , CPDAO , get Repayment Details , Entered
5 , 22/10/2012 07:49:58:111 , CPDAO , repayment detail , exception null
5 , 22/10/2012 07:49:58:113 , CPDAO , repayment detail , errorCode 0
5 , 22/10/2012 07:49:58:117 , CPDAO , getRepaymentdetail , Before ResultSet assign
5 , 22/10/2012 07:49:58:125 , CPDAO , getRepaymentdetail , resultSet assigned
5 , 22/10/2012 07:49:58:126 , CPDAO , getRepaymentdetail , Inside ResultSet
5 , 22/10/2012 07:49:58:131 , getRepaymentDetails for Borrower: , size of RepaymentObj ,  : 0
4 , 22/10/2012 07:49:58:148 , CPDAO , get Repayment Details , Exited
4 , 22/10/2012 07:49:58:151 , CPDAO , getCGPANDetailsForBorrowerId() , Exited!
4 , 22/10/2012 07:49:58:154 , CPDAO , getCGPANDetailsForBorrowerId() , ------> Printing the hashmap from CPDAO:{ApprovedAmount=1.0E7, APPLICATION_STATUS=AP, EnhancedApprovedAmount=0.0, GUARANTEESTARTDT=2009-12-24, LoanType=WC, CGPAN=CG20090120076WC}
4 , 22/10/2012 07:49:58:157 , ReportsDAO , getClaimAttachments , Entered
5 , 22/10/2012 07:49:58:164 , ReportsDAO , getClaimAttachments , claimRefNumber,status,internetUser CL12MP090293901,NE, false
5 , 22/10/2012 07:49:58:183 , ReportsDAO , getClaimAttachments , Intranet user..New/Hold/Forward statuses: error,errorCode null,0
5 , 22/10/2012 07:49:58:204 , ReportsDAO , readBytes , Entered
5 , 22/10/2012 07:49:58:238 , ReportsDAO , readBytes , Exited
5 , 22/10/2012 07:49:58:246 , ReportsDAO , getClaimAttachments , Recall Notice: bytesArray [B@5c4833
5 , 22/10/2012 07:49:58:263 , ReportsDAO , readBytes , Entered
5 , 22/10/2012 07:49:58:283 , ReportsDAO , readBytes , Exited
5 , 22/10/2012 07:49:58:285 , ReportsDAO , getClaimAttachments , Legal Details: bytesArray [B@1282140
4 , 22/10/2012 07:49:58:326 , ReportsDAO , getClaimAttachments , Exited
4 , 22/10/2012 07:51:12:319 , BaseAction , getUserInformation , Entered
5 , 22/10/2012 07:51:12:328 , BaseAction , getUserInformation , User id obtained from session is AVSYAM0001
5 , 22/10/2012 07:51:12:329 , BaseAction , getUserInformation , User info is com.cgtsi.admin.User@140f8c3
4 , 22/10/2012 07:51:12:331 , BaseAction , getUserInformation , Exited
4 , 22/10/2012 07:51:12:332 , CPDAO , getDetailsForClaimRefNumber() , Entered!
4 , 22/10/2012 07:51:32:964 , AdminDAO , getParameter , Entered
5 , 22/10/2012 07:51:32:975 , AdminDAO , getParameter , Error Code and Error are 0 null
4 , 22/10/2012 07:51:33:022 , AdminDAO , getParameter , Exited
4 , 22/10/2012 07:51:33:025 , ReportDAO , applicationReport , Entered
4 , 22/10/2012 07:51:33:072 , ReportDAO , applicationReport , Exited
4 , 22/10/2012 07:51:33:076 , RpDAO , calculateServiceFeeforCGPAN , Entering
4 , 22/10/2012 07:51:33:079 , RpDAO , calculateServiceFeeforCGPAN , Current Year = 2012
4 , 22/10/2012 07:51:33:082 , RpDAO , calculateServiceFeeforCGPAN , Current Month = 9
4 , 22/10/2012 07:51:33:085 , RpDAO , calculateServiceFeeforCGPAN , Current Date = 22
4 , 22/10/2012 07:51:33:126 , RpDAO , calculateServiceFeeforCGPAN , As On Date = Sat Mar 31 07:51:33 GMT 2012
4 , 22/10/2012 07:51:33:127 , RpProcessor , getTotalSanctionedAmountNew , Entered
4 , 22/10/2012 07:51:33:218 , RpDAO , calculateServiceFeeforCGPAN , CGPAN = CG20090120076WC
4 , 22/10/2012 07:51:33:221 , RpDAO , calculateServiceFeeforCGPAN , Service Fee Rate = 0.0
4 , 22/10/2012 07:51:33:224 , RpDAO , calculateServiceFeeforCGPAN , Before calling procedure to get outstanding amount
4 , 22/10/2012 07:51:33:227 , RpDAO , calculateServiceFeeforCGPAN , After calling procedure to get outstanding amount
4 , 22/10/2012 07:51:33:230 , RpDAO , calculateServiceFeeforCGPAN , After getting approved amount:1.0E7
5 , 22/10/2012 07:51:33:239 , RpDAO , getCardRate , sanc amt :1.0E7
5 , 22/10/2012 07:51:33:252 , RpDAO , getServiceRate , getAllCardRatesValue :0
4 , 22/10/2012 07:51:33:255 , RpDAO , getCardRate , card rate :0.75
4 , 22/10/2012 07:51:33:267 , RpDAO , getServiceCardRate , Exited
4 , 22/10/2012 07:51:33:270 , RpDAO , calculateServiceFeeforCGPAN , Service Fee Amount = 0.0
4 , 22/10/2012 07:51:33:273 , RpDAO , getGuarStartDate , Exited
4 , 22/10/2012 07:51:33:285 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 22/10/2012 07:51:33:287 , RpDAO , getGuarStartDate , application.getCgpan() :CG20090120076WC
5 , 22/10/2012 07:51:33:298 , RpDAO , getGuarStartDate , guarStartDtValue :0
4 , 22/10/2012 07:51:33:307 , RpDAO , updateIdForExcess , Exited
4 , 22/10/2012 07:51:33:317 , RpDAO , getDifferenceDays , Entered
4 , 22/10/2012 07:51:33:324 , RpDAO , getPaymentList ,  from date 2009-12-24
4 , 22/10/2012 07:51:33:327 , RpDAO , getPaymentList ,  to date 2012-10-22
4 , 22/10/2012 07:51:33:350 , RpDAO , getDifferenceDays , Entered
4 , 22/10/2012 07:51:33:357 , RpDAO , getPaymentList ,  from date 2012-04-01
4 , 22/10/2012 07:51:33:360 , RpDAO , getPaymentList ,  to date 2012-10-22
4 , 22/10/2012 07:51:33:381 , RpDAO , calculateServiceFeeforCGPAN , Days = 205
4 , 22/10/2012 07:51:33:384 , RpDAO , calculateServiceFeeforCGPAN , Service Fee Amount = 42123.28767123288
4 , 22/10/2012 07:51:33:438 , RpDAO , calculateServiceFeeforCGPAN , From Date = Sun Apr 01 07:51:33 GMT 2012
4 , 22/10/2012 07:51:33:441 , RpDAO , calculateServiceFeeforCGPAN , To Date = Sat Mar 31 07:51:33 GMT 2012
4 , 22/10/2012 07:51:33:445 , ReportDAO , getCgpanHistoryReportDetails , Entered
4 , 22/10/2012 07:51:33:492 , ReportDAO , getCgpanHistoryReportDetails , Exited
4 , 22/10/2012 07:51:33:690 , CPDAO , getDetailsForClaimRefNumber() , Exited!
4 , 22/10/2012 07:51:33:694 , AdminDAO , getParameter , Entered
5 , 22/10/2012 07:51:33:709 , AdminDAO , getParameter , Error Code and Error are 0 null
4 , 22/10/2012 07:51:33:745 , AdminDAO , getParameter , Exited
4 , 22/10/2012 07:51:33:767 , ClaimsProcessor , getDate() , Entered
4 , 22/10/2012 07:51:33:775 , ClaimsProcessor , getDate() , Exited
4 , 22/10/2012 10:52:35:233 , LoginAction , login , Entered
4 , 22/10/2012 10:52:36:622 , Registration , updateLoginInformation , Entered
4 , 22/10/2012 10:52:36:844 , Registration , updateLoginInformation , Exited
4 , 22/10/2012 10:52:37:050 , Login , login , Entered
5 , 22/10/2012 10:52:37:062 , Login , login , User id is AVSYAM0001
4 , 22/10/2012 10:52:37:098 , AdminDAO , getParameter , Entered
5 , 22/10/2012 10:52:37:165 , AdminDAO , getParameter , Error Code and Error are 0 null
4 , 22/10/2012 10:52:37:204 , AdminDAO , getParameter , Exited
5 , 22/10/2012 10:52:37:207 , Login , login , Before getting user info
4 , 22/10/2012 10:52:37:302 , AdminDAO , getUserInfo , Entered
5 , 22/10/2012 10:52:37:342 , AdminDAO , getUserInfo , Function executed without error
5 , 22/10/2012 10:52:37:406 , AdminDAO , getUserInfo , Active user
5 , 22/10/2012 10:52:37:411 , AdminDAO , getUserInfo , not first log in
4 , 22/10/2012 10:52:37:429 , AdminDAO , getUserInfo , Exited
5 , 22/10/2012 10:52:37:435 , Login , login , After getting user info
4 , 22/10/2012 10:52:37:439 , AdminDAO , checkValidUserLogin() , Entered!
4 , 22/10/2012 10:52:37:497 , AdminDAO , checkValidUserLogin() , Exited!
5 , 22/10/2012 10:52:37:501 , Login , login , Verify password AVSYAM0001
5 , 22/10/2012 10:52:37:535 , Login , login , firstLogin,passwordReset false false
5 , 22/10/2012 10:52:37:538 , Login , login , last pwd change date, pwd expiry days2012-10-22 15
5 , 22/10/2012 10:52:37:541 , Login , login , addedDate Tue Nov 06 00:00:00 GMT 2012
5 , 22/10/2012 10:52:37:555 , Login , login , pwdChangeExpiry false
4 , 22/10/2012 10:52:37:561 , CommonDAO , updateLastLoginDate , Entered
2 , 22/10/2012 10:52:37:586 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
4 , 22/10/2012 10:52:37:593 , CommonDAO , updateLastLoginDate , Exited
4 , 22/10/2012 10:52:37:595 , Login , login , Exited
4 , 22/10/2012 10:52:37:598 , AdminDAO , getPrivileges , Entered
5 , 22/10/2012 10:52:37:627 , AdminDAO , getRoles , privilege APPLICATION_APPROVAL
5 , 22/10/2012 10:52:37:639 , AdminDAO , getRoles , privilege CLAIM_APPROVAL
5 , 22/10/2012 10:52:37:645 , AdminDAO , getRoles , privilege RECEIVE_SUCCESS_FAILURE_MESSAGE
5 , 22/10/2012 10:52:37:662 , AdminDAO , getRoles , privilege ADD_APPLICATION
5 , 22/10/2012 10:52:37:665 , AdminDAO , getRoles , privilege MODIFY_APPLICATION
5 , 22/10/2012 10:52:37:667 , AdminDAO , getRoles , privilege APPROVE_INELIGIBLE_APPLICATION
5 , 22/10/2012 10:52:37:670 , AdminDAO , getRoles , privilege APPROVE_DUPLICATE_APPLICATION
5 , 22/10/2012 10:52:37:677 , AdminDAO , getRoles , privilege APPLICATION_RE_APPROVAL
5 , 22/10/2012 10:52:37:680 , AdminDAO , getRoles , privilege FILE_UPLOAD
5 , 22/10/2012 10:52:37:689 , AdminDAO , getRoles , privilege MODIFY_BORROWER_DETAILS
5 , 22/10/2012 10:52:37:696 , AdminDAO , getRoles , privilege PERIODIC_INFO
5 , 22/10/2012 10:52:37:699 , AdminDAO , getRoles , privilege UPDATE_REPAYMENT_SCHEDULE
5 , 22/10/2012 10:52:37:702 , AdminDAO , getRoles , privilege SHIFT_CGPAN_OR_BORROWER
5 , 22/10/2012 10:52:37:706 , AdminDAO , getRoles , privilege EXPORT_PERIDIC_INFO
5 , 22/10/2012 10:52:37:708 , AdminDAO , getRoles , privilege APPLICATION_CLOSURE
5 , 22/10/2012 10:52:37:711 , AdminDAO , getRoles , privilege ALLOCATE_PAYMENTS
5 , 22/10/2012 10:52:37:712 , AdminDAO , getRoles , privilege VIEW_PENDING_PAYMENTS
5 , 22/10/2012 10:52:37:714 , AdminDAO , getRoles , privilege APPROPRIATE_PAYMENTS
5 , 22/10/2012 10:52:37:721 , AdminDAO , getRoles , privilege RE_ALLOCATE_PAYMENTS
