4 , 23/10/2012 04:49:04:150 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:240 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12GU100177201
4 , 23/10/2012 04:49:06:240 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644501Oustanding Amount :50000.0
4 , 23/10/2012 04:49:06:240 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:256 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644501Approved Application Amount :50000.0
4 , 23/10/2012 04:49:06:256 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:256 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644501Claim Applied Amount :42500.0
4 , 23/10/2012 04:49:06:256 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:256 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644501Recovered Amount :0.0
4 , 23/10/2012 04:49:06:256 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:256 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644501Default Amount :20000.0
4 , 23/10/2012 04:49:06:271 , ClaimAction , displayClaimApproval() , memId :000100700000
4 , 23/10/2012 04:49:06:271 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:06:271 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12PU100035901
4 , 23/10/2012 04:49:06:271 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:06:271 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:271 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:271 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:271 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:287 , ClaimAction , displayClaimApproval() , memId :002100230000
4 , 23/10/2012 04:49:06:287 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12AP090084101
4 , 23/10/2012 04:49:06:287 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:287 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:287 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:287 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:287 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:49:06:287 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP110556001
4 , 23/10/2012 04:49:06:287 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:303 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:303 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:303 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:303 , ClaimAction , displayClaimApproval() , memId :000400270000
4 , 23/10/2012 04:49:06:303 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100432701
4 , 23/10/2012 04:49:06:303 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:303 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:303 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:303 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:318 , ClaimAction , displayClaimApproval() , memId :001700060000
4 , 23/10/2012 04:49:06:318 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB080075501
4 , 23/10/2012 04:49:06:318 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:318 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:318 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:318 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:318 , ClaimAction , displayClaimApproval() , memId :002501600000
4 , 23/10/2012 04:49:06:318 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100441301
4 , 23/10/2012 04:49:06:318 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:334 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:334 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:334 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:334 , ClaimAction , displayClaimApproval() , memId :000100070000
4 , 23/10/2012 04:49:06:334 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA080160101
4 , 23/10/2012 04:49:06:334 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:06:334 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:334 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091641401Oustanding Amount :500000.0
4 , 23/10/2012 04:49:06:334 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:334 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091641401Approved Application Amount :500000.0
4 , 23/10/2012 04:49:06:349 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:349 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091641401Claim Applied Amount :375000.0
4 , 23/10/2012 04:49:06:349 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:349 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091641401Recovered Amount :0.0
4 , 23/10/2012 04:49:06:349 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:49:06:349 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091641401Default Amount :50000.0
4 , 23/10/2012 04:49:06:349 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101344301
4 , 23/10/2012 04:49:06:349 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:06:349 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:365 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:06:365 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:365 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:365 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:365 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 23/10/2012 04:49:06:365 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB090258801
4 , 23/10/2012 04:49:06:365 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:381 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:381 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:381 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:381 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:49:06:381 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102669101
4 , 23/10/2012 04:49:06:381 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:381 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:381 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:381 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:381 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:49:06:396 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB102237901
4 , 23/10/2012 04:49:06:396 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:396 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:396 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:396 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:396 , ClaimAction , displayClaimApproval() , memId :001500210000
4 , 23/10/2012 04:49:06:396 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12CH100014601
4 , 23/10/2012 04:49:06:412 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:412 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:412 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:412 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:412 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:49:06:412 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA110000701
4 , 23/10/2012 04:49:06:412 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:412 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:412 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:427 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:06:427 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:427 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100054201Oustanding Amount :89836.0
4 , 23/10/2012 04:49:06:427 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:49:06:427 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100054201Approved Application Amount :120000.0
4 , 23/10/2012 04:49:06:427 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101883801
4 , 23/10/2012 04:49:06:427 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100054201Claim Applied Amount :90000.0
4 , 23/10/2012 04:49:06:443 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:443 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100054201Recovered Amount :0.0
4 , 23/10/2012 04:49:06:443 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:443 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100054201Default Amount :500000.0
4 , 23/10/2012 04:49:06:443 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:443 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:06:443 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:443 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:06:459 , ClaimAction , displayClaimApproval() , memId :002100060000
4 , 23/10/2012 04:49:06:459 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091445801
4 , 23/10/2012 04:49:06:459 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:459 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:459 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:459 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:459 , ClaimAction , displayClaimApproval() , memId :002100160000
4 , 23/10/2012 04:49:06:459 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12TN090044301
4 , 23/10/2012 04:49:06:459 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:459 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:474 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:474 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:474 , ClaimAction , displayClaimApproval() , memId :002501040000
4 , 23/10/2012 04:49:06:474 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR100086001
4 , 23/10/2012 04:49:06:474 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:474 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:474 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:490 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:490 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:49:06:490 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA090768301
4 , 23/10/2012 04:49:06:490 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:490 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:490 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:490 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:505 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:49:06:505 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090260501
4 , 23/10/2012 04:49:06:505 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:505 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:505 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:505 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:505 , ClaimAction , displayClaimApproval() , memId :002501060000
4 , 23/10/2012 04:49:06:505 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:06:521 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR100345501
4 , 23/10/2012 04:49:06:521 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090023901Oustanding Amount :9632.0
4 , 23/10/2012 04:49:06:521 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:521 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090023901Approved Application Amount :40000.0
4 , 23/10/2012 04:49:06:521 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:521 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090023901Claim Applied Amount :40000.0
4 , 23/10/2012 04:49:06:521 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:521 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090023901Recovered Amount :0.0
4 , 23/10/2012 04:49:06:521 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:537 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090023901Default Amount :89836.0
4 , 23/10/2012 04:49:06:537 , ClaimAction , displayClaimApproval() , memId :001500460000
4 , 23/10/2012 04:49:06:537 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:06:537 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100659801
4 , 23/10/2012 04:49:06:537 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:06:537 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:537 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:552 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:552 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:552 , ClaimAction , displayClaimApproval() , memId :003500000000
4 , 23/10/2012 04:49:06:552 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101568501
4 , 23/10/2012 04:49:06:552 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:552 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:552 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:552 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:568 , ClaimAction , displayClaimApproval() , memId :001400030000
4 , 23/10/2012 04:49:06:568 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102216901
4 , 23/10/2012 04:49:06:568 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:568 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:568 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:568 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:568 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:568 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091220601
4 , 23/10/2012 04:49:06:568 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:583 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:583 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:583 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:583 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:583 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091529801
4 , 23/10/2012 04:49:06:583 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:583 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:583 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:583 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:599 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:49:06:599 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101678901
4 , 23/10/2012 04:49:06:599 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:599 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:06:599 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:599 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090213101Oustanding Amount :48775.0
4 , 23/10/2012 04:49:06:599 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:599 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090213101Approved Application Amount :70000.0
4 , 23/10/2012 04:49:06:599 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:615 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090213101Claim Applied Amount :47321.0
4 , 23/10/2012 04:49:06:615 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:615 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090213101Recovered Amount :0.0
4 , 23/10/2012 04:49:06:615 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100175601
4 , 23/10/2012 04:49:06:615 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090213101Default Amount :9632.0
4 , 23/10/2012 04:49:06:615 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:630 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:06:630 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:630 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:06:630 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:630 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:630 , ClaimAction , displayClaimApproval() , memId :000100500000
4 , 23/10/2012 04:49:06:630 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102162501
4 , 23/10/2012 04:49:06:630 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:630 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:646 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:646 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:646 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:646 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091644001
4 , 23/10/2012 04:49:06:646 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:646 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:661 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:661 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:661 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:661 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091938301
4 , 23/10/2012 04:49:06:661 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:661 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:661 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:661 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:677 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:49:06:677 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA080144801
4 , 23/10/2012 04:49:06:677 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:677 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:677 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:677 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:677 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:677 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091615601
4 , 23/10/2012 04:49:06:693 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:693 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:693 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:693 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:06:693 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:693 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080181901Oustanding Amount :2812.0
4 , 23/10/2012 04:49:06:693 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:693 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080181901Approved Application Amount :5000.0
4 , 23/10/2012 04:49:06:708 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091032001
4 , 23/10/2012 04:49:06:708 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080181901Claim Applied Amount :1501.0
4 , 23/10/2012 04:49:06:708 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:708 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080181901Recovered Amount :0.0
4 , 23/10/2012 04:49:06:708 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:708 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080181901Default Amount :48775.0
4 , 23/10/2012 04:49:06:708 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:724 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:06:724 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:724 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:06:724 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:724 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091232501
4 , 23/10/2012 04:49:06:724 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:724 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:724 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:724 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:739 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:739 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101637201
4 , 23/10/2012 04:49:06:739 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:739 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:739 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:739 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:739 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:755 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090986801
4 , 23/10/2012 04:49:06:755 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:755 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:755 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:755 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:755 , ClaimAction , displayClaimApproval() , memId :000100160000
4 , 23/10/2012 04:49:06:755 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE110165501
4 , 23/10/2012 04:49:06:755 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:755 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:771 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:771 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:771 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:06:771 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091536201
4 , 23/10/2012 04:49:06:771 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:771 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:06:771 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:06:771 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:06:786 , ClaimAction , displayClaimApproval() , memId :002500430000
4 , 23/10/2012 04:49:06:786 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP100458701
4 , 23/10/2012 04:49:06:786 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:06:786 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:06:786 , ClaimAction , displayClaimApproval() , forwardedToUser :null
