4 , 23/10/2012 04:50:12:960 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:770 , ClaimAction , displayClaimApproval() , memId :001900310000
4 , 23/10/2012 04:50:14:770 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE110213401
4 , 23/10/2012 04:50:14:770 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:770 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:785 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:785 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:785 , ClaimAction , displayClaimApproval() , memId :001500470000
4 , 23/10/2012 04:50:14:785 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12AP100195701
4 , 23/10/2012 04:50:14:785 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:785 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:785 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:785 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:801 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 23/10/2012 04:50:14:801 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB090912401
4 , 23/10/2012 04:50:14:801 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:801 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:801 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:801 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:801 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:50:14:801 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101367201
4 , 23/10/2012 04:50:14:816 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:816 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:816 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:816 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:816 , ClaimAction , displayClaimApproval() , memId :001900010000
4 , 23/10/2012 04:50:14:816 , ClaimAction , displayClaimApproval() , claimrefnumber :CL11KA090482301
4 , 23/10/2012 04:50:14:816 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:816 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:832 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:832 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:832 , ClaimAction , displayClaimApproval() , memId :002400000000
4 , 23/10/2012 04:50:14:832 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100611901
4 , 23/10/2012 04:50:14:832 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:832 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:832 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:832 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:832 , ClaimAction , displayClaimApproval() , memId :002501060000
4 , 23/10/2012 04:50:14:832 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR100048801
4 , 23/10/2012 04:50:14:848 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:848 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:848 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:848 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:848 , ClaimAction , displayClaimApproval() , memId :001500120000
4 , 23/10/2012 04:50:14:848 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB090770601
4 , 23/10/2012 04:50:14:848 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:863 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:863 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:863 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:863 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:50:14:863 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA090622301
4 , 23/10/2012 04:50:14:863 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:863 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:879 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:879 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:879 , ClaimAction , displayClaimApproval() , memId :001900190000
4 , 23/10/2012 04:50:14:879 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12AS090024501
4 , 23/10/2012 04:50:14:879 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:879 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:879 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:879 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:879 , ClaimAction , displayClaimApproval() , memId :003400030000
4 , 23/10/2012 04:50:14:894 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12HA090095501
4 , 23/10/2012 04:50:14:894 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:894 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:894 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:894 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:894 , ClaimAction , displayClaimApproval() , memId :005600010000
4 , 23/10/2012 04:50:14:894 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12GU090269701
4 , 23/10/2012 04:50:14:910 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:910 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:910 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:910 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:910 , ClaimAction , displayClaimApproval() , memId :000100110000
4 , 23/10/2012 04:50:14:910 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101099901
4 , 23/10/2012 04:50:14:910 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:910 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:926 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:926 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:926 , ClaimAction , displayClaimApproval() , memId :000900280000
4 , 23/10/2012 04:50:14:926 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR090464601
4 , 23/10/2012 04:50:14:926 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:926 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:926 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:926 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:941 , ClaimAction , displayClaimApproval() , memId :001500200000
4 , 23/10/2012 04:50:14:941 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP100335601
4 , 23/10/2012 04:50:14:941 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:941 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:941 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:941 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:941 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:14:957 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101012301
4 , 23/10/2012 04:50:14:957 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:957 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:957 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:957 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:957 , ClaimAction , displayClaimApproval() , memId :003800210000
4 , 23/10/2012 04:50:14:957 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE080068501
4 , 23/10/2012 04:50:14:957 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:972 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:972 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:972 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:972 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:14:972 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091624601
4 , 23/10/2012 04:50:14:972 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:972 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:988 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:988 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:988 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:14:988 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091662201
4 , 23/10/2012 04:50:14:988 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:14:988 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:14:988 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:14:988 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:14:988 , ClaimAction , displayClaimApproval() , memId :002501600000
4 , 23/10/2012 04:50:14:988 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101492501
4 , 23/10/2012 04:50:15:004 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:004 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:004 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:004 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:004 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:004 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100219601
4 , 23/10/2012 04:50:15:004 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:004 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:019 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:019 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:019 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:15:019 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090708601
4 , 23/10/2012 04:50:15:019 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:019 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:019 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:019 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:019 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:019 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101505401
4 , 23/10/2012 04:50:15:035 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:035 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:035 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:035 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:035 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:15:035 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090865101
4 , 23/10/2012 04:50:15:035 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:035 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:035 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:050 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:050 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:050 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091170901
4 , 23/10/2012 04:50:15:050 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:050 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:050 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:050 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:050 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:066 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101601201
4 , 23/10/2012 04:50:15:066 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:066 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:066 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:066 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:066 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:50:15:066 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100886801
4 , 23/10/2012 04:50:15:066 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:082 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:082 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:082 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:082 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:082 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102479001
4 , 23/10/2012 04:50:15:082 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:082 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:082 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:082 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:097 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:097 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091687601
4 , 23/10/2012 04:50:15:097 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:097 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:097 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:097 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:097 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:097 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091235501
4 , 23/10/2012 04:50:15:097 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:097 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:113 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:113 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:113 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:113 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100516401
4 , 23/10/2012 04:50:15:113 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:113 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:113 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:113 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:113 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:128 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091200501
4 , 23/10/2012 04:50:15:128 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:128 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:128 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:128 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:128 , ClaimAction , displayClaimApproval() , memId :003500000000
4 , 23/10/2012 04:50:15:128 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MA100422101
4 , 23/10/2012 04:50:15:128 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:128 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:144 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:144 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:144 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:144 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100320301
4 , 23/10/2012 04:50:15:144 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:144 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:144 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:144 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:144 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:160 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091112301
4 , 23/10/2012 04:50:15:160 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:160 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:160 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:160 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:160 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:160 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091189901
4 , 23/10/2012 04:50:15:160 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:175 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:175 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:175 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:175 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:175 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091582101
4 , 23/10/2012 04:50:15:175 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:175 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:175 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:175 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:175 , ClaimAction , displayClaimApproval() , memId :001500280000
4 , 23/10/2012 04:50:15:191 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091838501
4 , 23/10/2012 04:50:15:191 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:191 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:191 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:191 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:191 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:191 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102408801
4 , 23/10/2012 04:50:15:191 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:191 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:206 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:206 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:206 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:15:206 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101332701
4 , 23/10/2012 04:50:15:206 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:206 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:206 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:206 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:206 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:50:15:222 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA110052201
4 , 23/10/2012 04:50:15:222 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:222 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:222 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:222 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:222 , ClaimAction , displayClaimApproval() , memId :003200200000
4 , 23/10/2012 04:50:15:222 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KA060100401
4 , 23/10/2012 04:50:15:222 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:238 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:238 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:238 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:238 , ClaimAction , displayClaimApproval() , memId :000100170000
4 , 23/10/2012 04:50:15:238 , ClaimAction , displayClaimApproval() , claimrefnumber :CL11GU090556501
4 , 23/10/2012 04:50:15:238 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:238 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:238 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:238 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:253 , ClaimAction , displayClaimApproval() , memId :000100560000
4 , 23/10/2012 04:50:15:253 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12PU090038201
4 , 23/10/2012 04:50:15:253 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:253 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:253 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:253 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:253 , ClaimAction , displayClaimApproval() , memId :000100190000
4 , 23/10/2012 04:50:15:253 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100532101
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , memId :000100100000
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090668301
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:269 , ClaimAction , displayClaimApproval() , memId :000100680000
4 , 23/10/2012 04:50:15:284 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MA100843301
4 , 23/10/2012 04:50:15:284 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:284 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:284 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:284 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:284 , ClaimAction , displayClaimApproval() , memId :000100190000
4 , 23/10/2012 04:50:15:284 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100531601
4 , 23/10/2012 04:50:15:284 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:300 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:300 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:300 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:300 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:50:15:300 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB102230301
4 , 23/10/2012 04:50:15:300 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:300 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:300 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:300 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:316 , ClaimAction , displayClaimApproval() , memId :001500280000
4 , 23/10/2012 04:50:15:316 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100744401
4 , 23/10/2012 04:50:15:316 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:316 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:316 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:15:316 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:15:316 , ClaimAction , displayClaimApproval() , memId :002900240000
4 , 23/10/2012 04:50:15:316 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12AS100036101
4 , 23/10/2012 04:50:15:316 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:15:331 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:15:331 , ClaimAction , displayClaimApproval() , ###################
